query_image_path,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552501.46@4179591.95@10@S@037.76214@-122.40393@4406065010@@@@@@20100304@@.jpg,552501.46,4179591.95,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550936.99@4177296.28@10@S@037.74154@-122.42186@S-vPTgu98kHfxW-7NpoITg@@357@@@@201311@@.jpg,2778.0689569918363,550936.99,4177296.28,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551039.07@4184423.45@10@S@037.80577@-122.42020@NnZo3NzShGu4BxIvG-R-0A@@350@@@@201311@@.jpg,5047.9675872671805,551039.07,4184423.45,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550931.68@4177299.57@10@S@037.74157@-122.42192@iQDTDj_U61V8b9vMQzOcVA@@26@@@@201311@@.jpg,2778.3475867503234,550931.68,4177299.57
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552515.18@4180189.19@10@S@037.76752@-122.40373@3952102059@@@@@@20090925@@.jpg,552515.18,4180189.19,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552507.16@4180190.92@10@S@037.76754@-122.40383@xgRHKUtBMp2bEBliLrFhgw@@115@@@@201305@@.jpg,8.204468294791218,552507.16,4180190.92,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552507.14@4180194.24@10@S@037.76757@-122.40383@pjYin7TxSjW2V4slCUD2zA@@116@@@@201305@@.jpg,9.494424679959335,552507.14,4180194.24,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549578.97@4180561.11@10@S@037.77104@-122.43705@2vyjxBWHquhVZ0NtIHU_5A@@81@@@@201311@@.jpg,2959.671206485681,549578.97,4180561.11
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552548.60@4175787.66@10@S@037.72785@-122.40367@13999652581@@@@@@20140425@@.jpg,552548.6,4175787.66,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552541.34@4175794.05@10@S@037.72791@-122.40376@FO6oOH65a-T6zSwBQezJ8g@@282@@@@201311@@.jpg,9.671592422959645,552541.34,4175794.05,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552539.55@4175798.48@10@S@037.72795@-122.40378@D4CVm5Gr_ot6zdBWPzQlzw@@281@@@@201311@@.jpg,14.105846305525525,552539.55,4175798.48,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552543.13@4175789.63@10@S@037.72787@-122.40374@Zg8zuyzjT4CNFwDao9ZXyw@@282@@@@201311@@.jpg,5.813931544029987,552543.13,4175789.63
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552554.25@4179588.52@10@S@037.76210@-122.40333@50287457017@@@@@@20200830@@.jpg,552554.25,4179588.52,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552556.03@4179572.11@10@S@037.76196@-122.40332@dpvZGGMVh8-LiY9T89oRvQ@@27@@@@201311@@.jpg,16.50625638977506,552556.03,4179572.11,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552551.47@4179596.49@10@S@037.76218@-122.40337@QYf8TYJt4JZMXaPBeEmjbw@@84@@@@201311@@.jpg,8.440930043746443,552551.47,4179596.49,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552559.39@4179597.65@10@S@037.76219@-122.40328@ybePb2hp1U3_vYi1g9sRkA@@113@@@@201311@@.jpg,10.477428119443385,552559.39,4179597.65
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552579.71@4184249.63@10@S@037.80411@-122.40271@22494166748@@@@@@20151110@@.jpg,552579.71,4184249.63,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552579.89@4184247.86@10@S@037.80410@-122.40271@czaJsQDWTbT7rweU9ZyCpA@@204@@@@201311@@.jpg,1.7791290004056417,552579.89,4184247.86,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552582.53@4184248.99@10@S@037.80411@-122.40268@pTaPnTZ9rLm-LadHy9yuwg@@204@@@@201311@@.jpg,2.891712295498729,552582.53,4184248.99,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552576.37@4184247.84@10@S@037.80410@-122.40275@-dQQw1iqwZrggjRuDkl_hQ@@205@@@@201311@@.jpg,3.789419480595362,552576.37,4184247.84
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552587.66@4181556.94@10@S@037.77984@-122.40281@14521914746@@@@@@20140630@@.jpg,552587.66,4181556.94,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550974.49@4182911.86@10@S@037.79215@-122.42104@2qFYAburgkrxzcUDCh-31g@@200@@@@201311@@.jpg,2106.685941306851,550974.49,4182911.86,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552362.52@4182575.50@10@S@037.78904@-122.40530@y5EVzWbyA9_Bc-VQKtiWeA@@111@@@@201305@@.jpg,1043.1454803622169,552362.52,4182575.5,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551825.53@4182274.75@10@S@037.78636@-122.41142@yp0NMUyL_7EpTZc3VpPx5A@@260@@@@201311@@.jpg,1046.9447611980718,551825.53,4182274.75
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552589.65@4183009.78@10@S@037.79294@-122.40268@24226328118@@@@@@20171101@@.jpg,552589.65,4183009.78,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552580.76@4183009.62@10@S@037.79294@-122.40279@Tiz-9xBjcKKsjx7v3ZNdVA@@201@@@@201305@@.jpg,8.891439703453376,552580.76,4183009.62,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552580.76@4183009.62@10@S@037.79294@-122.40279@Tiz-9xBjcKKsjx7v3ZNdVA@@231@@@@201305@@.jpg,8.891439703453376,552580.76,4183009.62,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552588.74@4183000.79@10@S@037.79286@-122.40270@ER17cYWfBpakgtFgQe_Y7w@@230@@@@201311@@.jpg,9.035939353255175,552588.74,4183000.79
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552643.87@4178534.36@10@S@037.75260@-122.40239@21710654966@@@@@@20150926@@.jpg,552643.87,4178534.36,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552646.33@4178535.27@10@S@037.75261@-122.40237@OC4EOLnReOzpaVrMV6dPBg@@85@@@@201311@@.jpg,2.622918222150267,552646.33,4178535.27,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552646.39@4178525.28@10@S@037.75252@-122.40237@XtDPGnN8OUM1JCte7gNvpA@@25@@@@201311@@.jpg,9.423205399514908,552646.39,4178525.28,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552646.33@4178535.27@10@S@037.75261@-122.40237@OC4EOLnReOzpaVrMV6dPBg@@55@@@@201311@@.jpg,2.622918222150267,552646.33,4178535.27
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552665.18@4184044.58@10@S@037.80226@-122.40175@51253374835@@@@@@20210617@@.jpg,552665.18,4184044.58,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551575.19@4182878.99@10@S@037.79182@-122.41422@YHPqb9_7q-ldJ3yKajDq2Q@@321@@@@201305@@.jpg,1595.8315224985015,551575.19,4182878.99,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548796.94@4177276.68@10@S@037.74148@-122.44615@Kax9KmPpzWs_7BP47x5mXg@@229@@@@201303@@.jpg,7795.367284971219,548796.94,4177276.68,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551575.18@4182880.10@10@S@037.79183@-122.41422@YSbDKzvi216HPzQhX-zjmQ@@320@@@@201311@@.jpg,1595.0277961214208,551575.18,4182880.1
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552674.04@4179299.91@10@S@037.75950@-122.40200@10544380893@@@@@@20131028@@.jpg,552674.04,4179299.91,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552666.11@4179299.86@10@S@037.75950@-122.40209@NPaNfDkAR-xSph7HT4rtFA@@324@@@@201311@@.jpg,7.93015762774236,552666.11,4179299.86,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552666.11@4179299.86@10@S@037.75950@-122.40209@NPaNfDkAR-xSph7HT4rtFA@@354@@@@201311@@.jpg,7.93015762774236,552666.11,4179299.86,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552652.79@4179316.42@10@S@037.75965@-122.40224@lHfy8crsSCi38JfnTdX8hw@@24@@@@201311@@.jpg,26.909897807175327,552652.79,4179316.42
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552680.30@4182905.96@10@S@037.79200@-122.40166@27542532264@@@@@@20160707@@.jpg,552680.3,4182905.96,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552667.70@4182908.09@10@S@037.79202@-122.40181@W2ZOTOcLdXBznBzbDCo3DA@@82@@@@201305@@.jpg,12.778767546280465,552667.7,4182908.09,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552672.97@4182909.24@10@S@037.79203@-122.40175@KcrXaFfIfqmmxufenCtteA@@81@@@@201305@@.jpg,8.030398495890656,552672.97,4182909.24,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552678.26@4182909.27@10@S@037.79203@-122.40169@qPtAMt9K-vgIDhJvezKg2A@@80@@@@201305@@.jpg,3.8881486597765154,552678.26,4182909.27
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552704.58@4178807.59@10@S@037.75506@-122.40168@21446167649@@@@@@20150922@@.jpg,552704.58,4178807.59,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552703.54@4178818.56@10@S@037.75516@-122.40170@iV-2E0hK9DnD0seFJfQaHg@@204@@@@201311@@.jpg,11.019187810557122,552703.54,4178818.56,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552704.49@4178808.58@10@S@037.75507@-122.40169@GX9gpTXrYq-Baqhz6SycqQ@@234@@@@201311@@.jpg,0.994082491766502,552704.49,4178808.58,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552703.54@4178818.56@10@S@037.75516@-122.40170@iV-2E0hK9DnD0seFJfQaHg@@234@@@@201311@@.jpg,11.019187810557122,552703.54,4178818.56
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552707.84@4175995.50@10@S@037.72971@-122.40185@15052079571@@@@@@20140827@@.jpg,552707.84,4175995.5,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550370.31@4178616.46@10@S@037.75347@-122.42820@ChfOcwefca5XqWMpw4Ul-A@@115@@@@201311@@.jpg,3511.905155681085,550370.31,4178616.46,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551110.55@4178151.69@10@S@037.74924@-122.41983@l7VsYRtR6UA7Bt5pBvVcXg@@115@@@@201311@@.jpg,2683.3730005721354,551110.55,4178151.69,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550063.59@4176465.44@10@S@037.73410@-122.43183@MA1xIp1Wbg-0WHeDvrl8Mg@@260@@@@201311@@.jpg,2685.684580530623,550063.59,4176465.44
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552710.70@4179764.60@10@S@037.76368@-122.40155@14407921249@@@@@@20140707@@.jpg,552710.7,4179764.6,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552718.64@4179762.88@10@S@037.76367@-122.40146@z-YPzLVTZuNRdWxMsAlZZQ@@127@@@@201311@@.jpg,8.124161495296985,552718.64,4179762.88,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552718.64@4179762.88@10@S@037.76367@-122.40146@z-YPzLVTZuNRdWxMsAlZZQ@@97@@@@201311@@.jpg,8.124161495296985,552718.64,4179762.88,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552717.72@4179769.53@10@S@037.76373@-122.40147@SEFqNa9xz4X7WLhBQQRn4w@@112@@@@201311@@.jpg,8.578187454079272,552717.72,4179769.53
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552728.21@4183330.66@10@S@037.79582@-122.40109@35546893164@@@@@@20170805@@.jpg,552728.21,4183330.66,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552721.37@4183325.63@10@S@037.79578@-122.40117@e4o59fMJBgpH-o61DIQYzQ@@351@@@@201305@@.jpg,8.49037690577853,552721.37,4183325.63,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552710.16@4183427.63@10@S@037.79670@-122.40129@y2b2Vb1zzIRMpVd1vV69Cg@@111@@@@201305@@.jpg,98.63560918829926,552710.16,4183427.63,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552703.12@4183426.48@10@S@037.79669@-122.40137@QHRTqYH4N_9ZXC0Pu4sEnQ@@111@@@@201305@@.jpg,99.05039373958206,552703.12,4183426.48
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552746.35@4179452.94@10@S@037.76087@-122.40116@2262610203@@@@@@20080213@@.jpg,552746.35,4179452.94,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552743.56@4179447.93@10@S@037.76083@-122.40120@VIhw8sATrfWJV4U-RdO3BQ@@241@@@@201311@@.jpg,5.734474692360115,552743.56,4179447.93,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552744.40@4179454.59@10@S@037.76089@-122.40119@_SZLpVhQJmoLbyO1q01Bew@@212@@@@201311@@.jpg,2.554407954793254,552744.4,4179454.59,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552744.40@4179454.59@10@S@037.76089@-122.40119@_SZLpVhQJmoLbyO1q01Bew@@242@@@@201311@@.jpg,2.554407954793254,552744.4,4179454.59
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552772.23@4174650.05@10@S@037.71758@-122.40122@20036012752@@@@@@20150727@@.jpg,552772.23,4174650.05,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552771.58@4174654.93@10@S@037.71763@-122.40123@lmnPsrtThIDmZUSR9lKZWQ@@130@@@@201312@@.jpg,4.923098618094539,552771.58,4174654.93,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549136.26@4175337.03@10@S@037.72398@-122.44243@HoW3VWKQ__obZCqnE_AoMA@@26@@@@201311@@.jpg,3700.2999015349774,549136.26,4175337.03,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550069.13@4176714.01@10@S@037.73634@-122.43175@J8SDT4rD0wxF9CvTYo1J3w@@109@@@@201311@@.jpg,3400.9822833410526,550069.13,4176714.01
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552802.61@4182410.44@10@S@037.78752@-122.40031@51479659681@@@@@@20210915@@.jpg,552802.61,4182410.44,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552468.44@4183087.68@10@S@037.79365@-122.40406@dAc0kqsW3jfsLHbMlbFrow@@140@@@@201311@@.jpg,755.1977267579205,552468.44,4183087.68,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552466.03@4182774.77@10@S@037.79083@-122.40411@ItJnhwRCb46lXKeAVRMD4Q@@261@@@@201305@@.jpg,496.0064972356976,552466.03,4182774.77,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0553043.26@4182971.53@10@S@037.79257@-122.39754@VRIA4D4UUFxmS46WVCa9Yw@@139@@@@201305@@.jpg,610.5197872303927,553043.26,4182971.53
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552820.87@4178490.89@10@S@037.75220@-122.40039@21019250574@@@@@@20150923@@.jpg,552820.87,4178490.89,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552821.87@4178499.77@10@S@037.75228@-122.40038@cLUQQFFsKKeWQT-B8-F9fw@@95@@@@201311@@.jpg,8.936128915700309,552821.87,4178499.77,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550304.64@4177829.41@10@S@037.74638@-122.42900@GDDDwJQQUhysTGmB9szh_A@@25@@@@201311@@.jpg,2601.724275033748,550304.64,4177829.41,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552821.03@4178493.11@10@S@037.75222@-122.40039@cxW3KIeB7LRZnwDJNQMS1Q@@67@@@@201311@@.jpg,2.2257582974915784,552821.03,4178493.11
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552843.83@4174823.70@10@S@037.71914@-122.40039@20025074716@@@@@@20150727@@.jpg,552843.83,4174823.7,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552838.40@4174818.45@10@S@037.71910@-122.40046@OQXvxoHevvsKh3OLMLkx9A@@228@@@@201312@@.jpg,7.552972924570299,552838.4,4174818.45,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552837.48@4174824.00@10@S@037.71915@-122.40047@wck4M52XbZnwGLEk3FIYqg@@229@@@@201312@@.jpg,6.357082664209468,552837.48,4174824.0,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552837.48@4174824.00@10@S@037.71915@-122.40047@wck4M52XbZnwGLEk3FIYqg@@199@@@@201312@@.jpg,6.357082664209468,552837.48,4174824.0
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552851.87@4179042.20@10@S@037.75716@-122.40000@7227523894@@@@@@20120519@@.jpg,552851.87,4179042.2,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552850.05@4179051.39@10@S@037.75725@-122.40002@vTnpbrdXG0at6AyV1V565g@@333@@@@201311@@.jpg,9.36848440244133,552850.05,4179051.39,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552850.05@4179051.39@10@S@037.75725@-122.40002@vTnpbrdXG0at6AyV1V565g@@303@@@@201311@@.jpg,9.36848440244133,552850.05,4179051.39,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552850.05@4179051.39@10@S@037.75725@-122.40002@vTnpbrdXG0at6AyV1V565g@@3@@@@201311@@.jpg,9.36848440244133,552850.05,4179051.39
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552859.33@4179129.01@10@S@037.75794@-122.39990@33104445195@@@@@@20170225@@.jpg,552859.33,4179129.01,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552853.99@4179122.43@10@S@037.75789@-122.39997@uc8dJWtc6Q9EQxOFPLXBMw@@21@@@@201311@@.jpg,8.474196126742894,552853.99,4179122.43,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552852.17@4179132.40@10@S@037.75798@-122.39999@gdzl2EzQAE4FeRmPrUC1mA@@82@@@@201311@@.jpg,7.921975763639001,552852.17,4179132.4,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552854.91@4179116.89@10@S@037.75784@-122.39996@fe5RssyE0fjri_f4pJjG-w@@21@@@@201311@@.jpg,12.900806176001668,552854.91,4179116.89
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552866.37@4179060.71@10@S@037.75733@-122.39983@7681944704@@@@@@20120731@@.jpg,552866.37,4179060.71,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552862.35@4179055.91@10@S@037.75729@-122.39988@8ujVD2_-ln_gtfGtdRgjlA@@227@@@@201311@@.jpg,6.261022280615332,552862.35,4179055.91,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552864.10@4179058.14@10@S@037.75731@-122.39986@yaM5hjC4Uv0PcRaYf2d0bg@@231@@@@201311@@.jpg,3.428964858265961,552864.1,4179058.14,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552864.10@4179058.14@10@S@037.75731@-122.39986@yaM5hjC4Uv0PcRaYf2d0bg@@201@@@@201311@@.jpg,3.428964858265961,552864.1,4179058.14
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552885.90@4178721.20@10@S@037.75427@-122.39963@21645747295@@@@@@20150923@@.jpg,552885.9,4178721.2,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552890.93@4178719.91@10@S@037.75426@-122.39958@t7df9fA0hqqeXdRcLUaHgQ@@41@@@@201311@@.jpg,5.192783454023207,552890.93,4178719.91,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552887.36@4178727.65@10@S@037.75433@-122.39962@E1pKsX3Zgel1lXLqefpODw@@57@@@@201311@@.jpg,6.613176241133076,552887.36,4178727.65,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552387.86@4178035.44@10@S@037.74812@-122.40534@XgOUsC9fcHUWdXfRAke2vA@@126@@@@201311@@.jpg,847.5320756174183,552387.86,4178035.44
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552905.33@4183211.75@10@S@037.79474@-122.39908@50560994193@@@@@@20201103@@.jpg,552905.33,4183211.75,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0553210.77@4182393.43@10@S@037.78735@-122.39568@F148bhiYPEc6UQ5WdEdbVA@@255@@@@201305@@.jpg,873.4650628386704,553210.77,4182393.43,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0553202.89@4182386.72@10@S@037.78729@-122.39577@Y3LTT7fuef14q_LW36fNnQ@@254@@@@201305@@.jpg,877.0498586167694,553202.89,4182386.72,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552907.91@4183206.99@10@S@037.79470@-122.39906@RjhFMAwlob8WcVYKOsuLbA@@140@@@@201305@@.jpg,5.41424048212273,552907.91,4183206.99
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0552920.94@4182001.34@10@S@037.78383@-122.39900@8593055929@@@@@@20130327@@.jpg,552920.94,4182001.34,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552919.24@4181992.12@10@S@037.78375@-122.39902@HkJBllzU1dt2WFBiwC3Zsg@@16@@@@201305@@.jpg,9.375414657231598,552919.24,4181992.12,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552922.73@4181997.69@10@S@037.78380@-122.39898@c4X-N6hAzeSQZyfqBjQd5Q@@19@@@@201305@@.jpg,4.06529211735805,552922.73,4181997.69,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552928.01@4181997.72@10@S@037.78380@-122.39892@bsu6qt9CWB_DyB4p_k17GA@@19@@@@201305@@.jpg,7.9428773123068925,552928.01,4181997.72
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0553026.27@4180728.71@10@S@037.77235@-122.39789@47653887341@@@@@@20190420@@.jpg,553026.27,4180728.71,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549331.86@4179762.98@10@S@037.76386@-122.43991@LIv--2ZduMGYVC_V9jaWUA@@32@@@@201311@@.jpg,3818.546802253471,549331.86,4179762.98,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549981.13@4184243.87@10@S@037.80421@-122.43223@6fiMx2lkae9D1H39tp6AmA@@168@@@@201311@@.jpg,4650.723324946468,549981.13,4184243.87,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549982.02@4184241.66@10@S@037.80419@-122.43222@rswxn_qRMamF7T0lhDD4Bg@@171@@@@201311@@.jpg,4648.470260741839,549982.02,4184241.66
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0553086.33@4176528.83@10@S@037.73450@-122.39752@5110506434@@@@@@20101024@@.jpg,553086.33,4176528.83,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0553090.90@4176530.97@10@S@037.73452@-122.39747@-F-Ls7Kv_wW3x2T-uKZ44w@@11@@@@201311@@.jpg,5.046236221299386,553090.9,4176530.97,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552571.31@4179384.69@10@S@037.76027@-122.40316@aQE_27HNCAklqjpfVz3K4g@@354@@@@201311@@.jpg,2901.9272802741207,552571.31,4179384.69,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548120.44@4174678.65@10@S@037.71810@-122.45400@Fyz4bMcQew46OkPrsfqswA@@95@@@@201311@@.jpg,5299.361237404067,548120.44,4174678.65
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0553151.16@4179594.23@10@S@037.76212@-122.39656@50042090068@@@@@@20200625@@.jpg,553151.16,4179594.23,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547305.00@4179472.61@10@S@037.76135@-122.46294@6MCWFX1cWdLfqBznLdVdlw@@235@@@@201311@@.jpg,5847.424917859177,547305.0,4179472.61,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551414.45@4179570.45@10@S@037.76201@-122.41628@b3yD0YmqCkT4OOWVlEKqnQ@@325@@@@201311@@.jpg,1736.8727968680566,551414.45,4179570.45,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550317.25@4176628.98@10@S@037.73556@-122.42894@2EwKs3KyGXbmg3A0uZa3iw@@290@@@@201312@@.jpg,4101.676907144221,550317.25,4176628.98
